Zeit;Fahrradbruecke;Fahrradbruecke stadteinwaerts Fahrraeder;Fahrradbruecke stadtauswaerts Fahrraeder;Symbol Wetter;Temperatur (°C);Gefuehlte Temperatur (°C);Regen (mm);Quelle
07.04.2023 03:00;20;6;14;Bedeckt;1;1;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
07.04.2023 04:00;14;7;7;Stellenweiser Regenfall;2;2;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
07.04.2023 05:00;15;7;8;Leicht bewoelkt;1;1;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
07.04.2023 06:00;32;11;21;Bedeckt;1;1;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
07.04.2023 07:00;36;23;13;Starker Schneefall;1;1;2;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
07.04.2023 08:00;44;19;25;Starker Schneefall;1;0;3.7;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
07.04.2023 09:00;145;61;84;Starker Schneefall;1;-1;3.4;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
07.04.2023 10:00;163;85;78;Starker Schneefall;1;-1;8.3;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
07.04.2023 11:00;193;103;90;Leichter Eisregen;2;0;2.2;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
07.04.2023 12:00;234;107;127;Leichter Eisregen;3;1;1.8;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
07.04.2023 13:00;264;134;130;Starker Regenfall;4;3;8.5;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
07.04.2023 14:00;320;155;165;Leichter Nebel;5;5;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
07.04.2023 15:00;313;160;153;Leichter Nebel;6;6;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
07.04.2023 16:00;344;181;163;Leichter Regenschauer;6;6;0.2;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
07.04.2023 17:00;328;137;191;Leichter Nebel;6;5;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
07.04.2023 18:00;258;133;125;Nebel;5;4;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
07.04.2023 19:00;194;88;106;Leichter Nebel;3;2;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
07.04.2023 20:00;185;72;113;Leichter Nebel;2;0;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
07.04.2023 21:00;116;58;58;Leichter Nebel;2;2;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
07.04.2023 22:00;81;43;38;Leichter Nebel;1;1;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
07.04.2023 23:00;72;37;35;Leichter Nebel;1;1;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.04.2023 00:00;40;13;27;Nieselregen;3;3;0.4;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.04.2023 01:00;30;13;17;Maeßiger Regenfall;3;3;2.6;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.04.2023 02:00;24;6;18;Nieselregen;3;3;0.2;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.04.2023 03:00;22;5;17;Nebel;3;3;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.04.2023 04:00;4;4;0;Nieselregen;3;3;0.2;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.04.2023 05:00;19;13;6;Nebel;3;3;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.04.2023 06:00;31;21;10;Leichter Nebel;3;3;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.04.2023 07:00;83;37;46;Nieselregen;4;4;0.2;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.04.2023 08:00;150;79;71;Bedeckt;5;5;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.04.2023 09:00;277;171;106;Stellenweiser Regenfall;5;5;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.04.2023 10:00;330;168;162;Nieselregen;5;5;0.4;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.04.2023 11:00;455;263;192;Stellenweiser Regenfall;6;6;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.04.2023 12:00;393;204;189;Stellenweiser Regenfall;7;7;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.04.2023 13:00;385;177;208;Nieselregen;7;7;0.6;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.04.2023 14:00;400;210;190;Stellenweiser Regenfall;7;7;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.04.2023 15:00;338;166;172;Stellenweiser Regenfall;7;7;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.04.2023 16:00;262;116;146;Leichter Regenschauer;7;7;0.4;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.04.2023 17:00;293;108;185;Stellenweiser Regenfall;8;8;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.04.2023 18:00;261;95;166;Leichter Regenschauer;7;6;0.2;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.04.2023 19:00;180;77;103;Leichter Regenschauer;6;5;0.6;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.04.2023 20:00;159;80;79;Bewoelkt;4;4;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.04.2023 21:00;109;61;48;Leichter Nebel;4;3;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.04.2023 22:00;88;41;47;Bedeckt;4;4;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
08.04.2023 23:00;75;21;54;Bedeckt;5;4;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.04.2023 00:00;49;20;29;Bewoelkt;3;2;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.04.2023 01:00;44;12;32;Leichter Nebel;3;2;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.04.2023 02:00;35;18;17;Leichter Nebel;4;3;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.04.2023 03:00;27;13;14;Bedeckt;4;4;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.04.2023 04:00;15;8;7;Stellenweiser Regenfall;4;4;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.04.2023 05:00;16;6;10;Leichter Nebel;4;4;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.04.2023 06:00;33;20;13;Leichter Nebel;4;4;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.04.2023 07:00;32;17;15;Stellenweiser Regenfall;5;5;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.04.2023 08:00;43;19;24;Stellenweiser Regenfall;6;5;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.04.2023 09:00;179;102;77;Leicht bewoelkt;6;5;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.04.2023 10:00;222;111;111;Stellenweiser Regenfall;7;6;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.04.2023 11:00;243;119;124;Bedeckt;9;8;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.04.2023 12:00;268;116;152;Leicht bewoelkt;11;10;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.04.2023 13:00;319;173;146;Stellenweiser Regenfall;11;10;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.04.2023 14:00;272;164;108;Leicht bewoelkt;12;11;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.04.2023 15:00;331;141;190;Leicht bewoelkt;12;11;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.04.2023 16:00;362;170;192;Leicht bewoelkt;12;11;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.04.2023 17:00;365;184;181;Leicht bewoelkt;12;11;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.04.2023 18:00;238;125;113;Sonnig;12;11;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.04.2023 19:00;218;102;116;Sonnig;6;5;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.04.2023 20:00;205;99;106;Sonnig;3;1;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.04.2023 21:00;100;47;53;Sonnig;3;1;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.04.2023 22:00;110;49;61;Sonnig;2;0;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
09.04.2023 23:00;45;12;33;Sonnig;1;-1;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.04.2023 00:00;49;17;32;Sonnig;1;-1;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.04.2023 01:00;21;8;13;Sonnig;0;-2;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.04.2023 02:00;18;5;13;Sonnig;0;-2;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.04.2023 03:00;13;7;6;Sonnig;-1;-2;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.04.2023 04:00;9;8;1;Sonnig;-1;-3;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.04.2023 05:00;14;8;6;Sonnig;-2;-2;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.04.2023 06:00;27;12;15;Sonnig;-2;-3;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.04.2023 07:00;34;25;9;Leicht bewoelkt;2;2;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.04.2023 08:00;55;30;25;Leicht bewoelkt;5;5;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.04.2023 09:00;148;71;77;Bedeckt;8;8;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.04.2023 10:00;230;108;122;Bedeckt;10;10;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.04.2023 11:00;345;163;182;Leicht bewoelkt;12;13;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.04.2023 12:00;300;144;156;Sonnig;14;15;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.04.2023 13:00;384;177;207;Sonnig;15;15;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.04.2023 14:00;477;230;247;Sonnig;15;15;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.04.2023 15:00;481;228;253;Sonnig;15;15;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.04.2023 16:00;420;223;197;Leicht bewoelkt;15;14;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.04.2023 17:00;454;216;238;Bedeckt;14;14;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.04.2023 18:00;340;164;176;Bedeckt;11;11;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.04.2023 19:00;252;105;147;Bedeckt;9;9;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.04.2023 20:00;189;85;104;Bedeckt;8;8;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.04.2023 21:00;120;59;61;Bedeckt;8;8;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.04.2023 22:00;106;40;66;Leicht bewoelkt;7;7;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
10.04.2023 23:00;55;26;29;Leicht bewoelkt;6;5;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
11.04.2023 00:00;35;9;26;Bewoelkt;9;7;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
11.04.2023 01:00;17;13;4;Stellenweiser Regenfall;9;6;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
11.04.2023 02:00;9;6;3;Stellenweiser Regenfall;9;6;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
11.04.2023 03:00;8;3;5;Bedeckt;8;6;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
11.04.2023 04:00;5;4;1;Nieselregen;8;6;0.5;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
11.04.2023 05:00;41;26;15;Bedeckt;9;6;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
11.04.2023 06:00;120;77;43;Nieselregen;9;5;0.2;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
11.04.2023 07:00;350;231;119;Bedeckt;8;5;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
11.04.2023 08:00;454;247;207;Stellenweiser Regenfall;9;6;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
11.04.2023 09:00;316;195;121;Bedeckt;8;5;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
11.04.2023 10:00;200;109;91;Leichter Regenschauer;8;5;0.3;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
11.04.2023 11:00;365;225;140;Bewoelkt;9;7;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
11.04.2023 12:00;346;146;200;Stellenweiser Regenfall;10;7;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
11.04.2023 13:00;429;225;204;Bewoelkt;11;9;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
11.04.2023 14:00;401;198;203;Stellenweiser Regenfall;11;9;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
11.04.2023 15:00;485;221;264;Stellenweiser Regenfall;11;9;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
11.04.2023 16:00;556;284;272;Leichter Regenschauer;11;9;0.4;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
11.04.2023 17:00;678;279;399;Stellenweiser Regenfall;11;9;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
11.04.2023 18:00;637;266;371;Stellenweiser Regenfall;10;8;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
11.04.2023 19:00;500;209;291;Leichter Regenschauer;7;6;0.4;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
11.04.2023 20:00;432;185;247;Stellenweiser Regenfall;6;5;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
11.04.2023 21:00;216;104;112;Stellenweiser Regenfall;6;5;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
11.04.2023 22:00;166;71;95;Nieselregen;6;5;0.4;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
11.04.2023 23:00;199;95;104;Leichter Regenschauer;6;5;0.2;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
12.04.2023 00:00;59;23;36;Nieselregen;6;5;0.3;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
12.04.2023 01:00;39;22;17;Leichter Regenfall;6;6;1.8;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
12.04.2023 02:00;14;6;8;Nebel;6;6;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
12.04.2023 03:00;6;1;5;Nebel;6;6;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
12.04.2023 04:00;9;4;5;Nebel;6;6;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
12.04.2023 05:00;42;27;15;Nebel;6;6;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
12.04.2023 06:00;115;64;51;Nebel;6;6;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
12.04.2023 07:00;428;292;136;Leichter Nebel;6;6;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
12.04.2023 08:00;472;269;203;Leichter Nebel;7;7;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
12.04.2023 09:00;447;253;194;Bedeckt;8;8;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
12.04.2023 10:00;376;221;155;Stellenweiser Regenfall;10;9;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
12.04.2023 11:00;494;256;238;Leicht bewoelkt;12;11;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
12.04.2023 12:00;555;254;301;Leicht bewoelkt;15;14;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
12.04.2023 13:00;597;311;286;Leicht bewoelkt;18;18;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
12.04.2023 14:00;447;206;241;Leicht bewoelkt;19;19;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
12.04.2023 15:00;459;205;254;Bedeckt;16;16;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
12.04.2023 16:00;514;225;289;Leichter Regenschauer;14;12;0.2;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
12.04.2023 17:00;608;257;351;Bedeckt;12;9;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
12.04.2023 18:00;463;210;253;Stellenweiser Regenfall;10;7;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
12.04.2023 19:00;324;139;185;Bedeckt;8;6;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
12.04.2023 20:00;256;112;144;Nieselregen;7;4;0.4;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
12.04.2023 21:00;179;89;90;Nieselregen;7;3;0.4;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
12.04.2023 22:00;139;57;82;Leichter Regenfall;6;3;1.6;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
12.04.2023 23:00;91;34;57;Nieselregen;6;3;0.5;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
13.04.2023 00:00;49;18;31;Leichter Regenschauer;6;2;0.5;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
13.04.2023 01:00;40;15;25;Leichter Regenfall;5;2;1.9;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
13.04.2023 02:00;15;5;10;Stellenweiser Regenfall;5;2;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
13.04.2023 03:00;11;3;8;Bedeckt;5;1;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
13.04.2023 04:00;7;5;2;Stellenweiser Regenfall;4;1;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
13.04.2023 05:00;48;37;11;Bedeckt;3;0;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
13.04.2023 06:00;134;80;54;Bedeckt;3;0;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
13.04.2023 07:00;426;259;167;Bedeckt;3;0;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
13.04.2023 08:00;539;304;235;Bedeckt;4;1;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
13.04.2023 09:00;511;314;197;Bedeckt;4;1;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
13.04.2023 10:00;383;207;176;Bedeckt;5;1;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
13.04.2023 11:00;515;283;232;Bedeckt;6;3;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
13.04.2023 12:00;503;219;284;Bedeckt;8;5;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
13.04.2023 13:00;595;276;319;Bedeckt;9;7;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
13.04.2023 14:00;484;224;260;Bedeckt;9;7;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
13.04.2023 15:00;603;291;312;Bedeckt;9;8;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
13.04.2023 16:00;671;286;385;Stellenweiser Regenfall;9;8;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
13.04.2023 17:00;778;335;443;Bedeckt;8;8;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
13.04.2023 18:00;612;272;340;Stellenweiser Regenfall;7;6;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
13.04.2023 19:00;415;184;231;Leichter Regenschauer;5;4;0.2;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
13.04.2023 20:00;347;167;180;Leicht bewoelkt;4;2;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
13.04.2023 21:00;206;104;102;Bewoelkt;3;1;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
13.04.2023 22:00;186;89;97;Leicht bewoelkt;3;2;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
13.04.2023 23:00;136;63;73;Leicht bewoelkt;1;1;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
14.04.2023 00:00;76;33;43;Leichter Nebel;2;2;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
14.04.2023 01:00;51;13;38;Leichte Eisregen;1;1;0.2;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
14.04.2023 02:00;15;6;9;Leichter Nebel;2;2;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
14.04.2023 03:00;7;3;4;Leichter Nebel;2;1;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
14.04.2023 04:00;6;3;3;Leichter Nebel;2;2;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
14.04.2023 05:00;32;22;10;Leichter Nebel;1;1;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
14.04.2023 06:00;113;72;41;Leichter Nebel;1;0;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
14.04.2023 07:00;394;238;156;Bedeckt;2;1;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
14.04.2023 08:00;501;289;212;Bewoelkt;4;2;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
14.04.2023 09:00;541;322;219;Bewoelkt;5;4;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
14.04.2023 10:00;503;277;226;Leichter Regenschauer;6;5;0.2;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
14.04.2023 11:00;560;283;277;Bedeckt;8;8;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
14.04.2023 12:00;595;251;344;Leichter Regenschauer;9;9;0.2;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
14.04.2023 13:00;700;296;404;Stellenweiser Regenfall;10;10;0.6;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
14.04.2023 14:00;708;370;338;Leichter Regenschauer;11;11;0.4;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
14.04.2023 15:00;705;353;352;Leichter Regenschauer;11;11;0.2;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
14.04.2023 16:00;696;341;355;Leichter Regenschauer;10;10;1.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
14.04.2023 17:00;754;351;403;Leichter Regenschauer;10;9;0.2;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
14.04.2023 18:00;750;355;395;Leichter Regenschauer;8;8;0.4;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
14.04.2023 19:00;612;308;304;Leichter Regenschauer;6;5;1.4;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
14.04.2023 20:00;374;188;186;Leicht bewoelkt;4;4;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
14.04.2023 21:00;324;149;175;Leicht bewoelkt;2;1;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
14.04.2023 22:00;288;115;173;Leicht bewoelkt;2;1;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
14.04.2023 23:00;205;68;137;Leicht bewoelkt;1;1;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
15.04.2023 00:00;180;59;121;Sonnig;0;-1;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
15.04.2023 01:00;120;42;78;Sonnig;0;-1;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
15.04.2023 02:00;65;25;40;Sonnig;-1;-1;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
15.04.2023 03:00;52;25;27;Sonnig;-1;-1;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
15.04.2023 04:00;42;31;11;Leichter Nebel;-1;-1;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
15.04.2023 05:00;34;17;17;Leichter Nebel;-1;-3;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
15.04.2023 06:00;33;23;10;Sonnig;-1;-1;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
15.04.2023 07:00;78;46;32;Leicht bewoelkt;1;1;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
15.04.2023 08:00;180;86;94;Sonnig;4;4;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
15.04.2023 09:00;329;192;137;Sonnig;7;6;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
15.04.2023 10:00;393;235;158;Sonnig;9;8;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
15.04.2023 11:00;469;260;209;Sonnig;11;10;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
15.04.2023 12:00;562;297;265;Leicht bewoelkt;12;12;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
15.04.2023 13:00;504;253;251;Bewoelkt;14;13;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
15.04.2023 14:00;491;248;243;Leicht bewoelkt;13;12;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
15.04.2023 15:00;512;250;262;Leicht bewoelkt;13;13;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
15.04.2023 16:00;503;203;300;Leicht bewoelkt;13;13;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
15.04.2023 17:00;478;220;258;Leicht bewoelkt;13;13;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
15.04.2023 18:00;423;181;242;Leicht bewoelkt;11;11;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
15.04.2023 19:00;299;150;149;Leicht bewoelkt;8;8;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
15.04.2023 20:00;264;111;153;Leicht bewoelkt;6;5;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
15.04.2023 21:00;182;84;98;Bedeckt;6;6;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
15.04.2023 22:00;208;80;128;Bewoelkt;6;6;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
15.04.2023 23:00;121;42;79;Leicht bewoelkt;5;4;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
16.04.2023 00:00;104;36;68;Leichter Regenfall;6;5;1.2;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
16.04.2023 01:00;92;17;75;Maeßiger Regenfall;6;5;3.8;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
16.04.2023 02:00;54;22;32;Leichter Regenfall;6;4;1.5;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
16.04.2023 03:00;37;15;22;Leichter Regenfall;6;4;0.9;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
16.04.2023 04:00;26;12;14;Maeßiger Regenfall;5;3;3.9;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
16.04.2023 05:00;25;13;12;Nieselregen;5;3;0.7;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
16.04.2023 06:00;23;13;10;Leichter Regenfall;5;3;1.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
